network;comment;sitec;active;owner_id;owner_name;mail;Date;
10.82.171.0/24;HeD Keystone - Development - us-east-1;AWSU1;FALSE;106;HED-Keystone-DEV;;;
10.240.28.0/23;TechOps:Stratus - Prod - us-east-2;AWSU2;FALSE;107;Stratus-PRD;;;
10.240.64.0/20;Stratus - Production - us-central1;GCPU1;TRUE;107;Stratus-PRD;;;
10.82.134.32/27;Stratus - Production - us-central1;GCPU1;TRUE;107;Stratus-PRD;;;
10.82.244.0/24;Stratus-PRD - us-central1;GCPU1;FALSE;107;Stratus-PRD;;;
10.83.56.0/27;Stratus - Dev - us-central1;GCPU1;FALSE;108;Stratus-DEV;;;
10.240.80.0/22;Stratus - Development - us-central1;GCPU1;FALSE;108;Stratus-DEV;;;
10.82.242.0/24;Stratus-DEV us-central1;GCPU1;FALSE;108;Stratus-DEV;;;
10.240.30.0/23;TechOps:Stratus - Dev - us-east-2;AWSU2;FALSE;108;Stratus-DEV;;;
10.84.196.0/22;ABBY - Non-Prod - eu-west-2;AWSE2;TRUE;109;ABBYY-DEV;;;
10.84.194.0/24;EDW - GCP - Prod - eu-west-2;AWSE2;FALSE;111;EDW-UK-PRD;;;
10.82.133.0/24;EDWA-UK - Production - us-east1;GCPU3;TRUE;111;EDW-UK-PRD;;;
10.244.250.0/24;EDW-UK-PRD europe-west-1;GCPE1;FALSE;111;EDW-UK-PRD;;;
10.84.190.0/24;GBI-UK - Production - europe-west1;GCPE1;TRUE;111;EDW-UK-PRD;;;
10.84.214.0/23;ABBYY - Production - eu-west-2;AWSE2;TRUE;112;ABBYY-PRD;;;
10.240.43.0/24;Data Orchestration - Dev - us-east-1;AWSU1;FALSE;113;DataOrchestration-DEV;;;
10.241.143.0/24;DataOrchestration - Development - us-east-1;AWSU1;FALSE;113;DataOrchestration-DEV;;;
10.241.176.0/23;DataOrchestration - Development - us-east-1;AWSU1;FALSE;113;DataOrchestration-DEV;;;
10.84.218.128/25;Conley Readiness Index (CRI) - PROD;AWSE1;FALSE;115;HED-CRI-PRD;;;
10.84.218.0/25;Conley Readiness Index (CRI) - DEV;AWSE1;FALSE;116;HED-CRI-DEV;;;
10.240.46.0/23;ATE I & O (North America Schools) - Prod - us-east-1;AWSU1;TRUE;118;ATE I&O-NAS-PRD;;;
10.84.195.0/24;AWS India Growth Market eu-west-1;AWSE1;FALSE;120;India Growth Market UK-Gateway-DEV;aws-devops@pearson.com;5.06.2023;Kushal Govindaraju via IM
10.84.220.0/22;AWS India Growth Market eu-west-1;AWSE1;FALSE;120;India Growth Market UK-Gateway-DEV;aws-devops@pearson.com;5.06.2023;5.06.2023
10.86.4.0/24;India Growth Market ap-south-1;AWSA5;FALSE;121;India Growth Market OAEP-DEV;aws-devops@pearson.com;5.06.2023;
10.86.0.0/22;India Growth Market ap-south-1;AWSA5;FALSE;121;India Growth Market OAEP-DEV;aws-devops@pearson.com;5.06.2023;
10.86.8.0/22;India Growth Market ap-southeast-2;AWSA2;FALSE;122;India Growth Market DLA-DEV;aws-devops@pearson.com;5.06.2023;
10.86.5.0/24;India Growth Market ap-southeast-2;AWSA2;FALSE;122;India Growth Market DLA-DEV;aws-devops@pearson.com;5.06.2023;
10.240.48.0/24;Memphis Prod;AWSU1;TRUE;123;Memphis-PRD;;;
10.240.50.0/23;Memphis - Non-Prod;AWSU1;FALSE;124;Memphis-DEV;;;
10.82.216.0/24;None;AWSU1;FALSE;125;Learning Catalytics-PRD;sl-trogon@pearson.com;25.05.2023;
10.82.217.0/24;None;AWSU1;FALSE;126;Learning Catalytics-DEV;sl-trogon@pearson.com;25.05.2023;
10.82.218.0/23;None;AWSU1;FALSE;126;Learning Catalytics-DEV;sl-trogon@pearson.com;25.05.2023;
10.82.220.0/23;QuAD-Prod - us-east-1;AWSU1;FALSE;127;QuAD-Prod;;;
10.240.216.0/23;QuAD-Prod - us-east-1;AWSU1;FALSE;127;QuAD-Prod;;;
10.84.219.0/24;HNO Non-Pord;AWSE1;FALSE;128;HNO Non-Pord;aws-devops@pearson.com;5.06.2023;Kushal Govindaraju via IM
10.84.240.0/22;HNO Non-Pord;AWSE1;TRUE;128;HNO Non-Pord;;;5.06.2023
10.85.25.0/24;HNO - Development - eu-west-1;AWSE1;FALSE;128;HNO Non-Pord;aws-devops@pearson.com;5.06.2023;5.06.2023
10.84.248.0/22;PTEG Non-Prod;AWSE1;TRUE;129;PTEG-DEV;aws-devops@pearson.com;5.06.2023;
10.84.244.0/24;PTEG Non-Prod;AWSE1;TRUE;129;PTEG-DEV;aws-devops@pearson.com;5.06.2023;
10.82.243.0/24;Stratus-TST - us-central1;GCPU1;FALSE;130;Stratus-TST;;;
10.240.84.0/22;Stratus - Test - us-central1;GCPU1;FALSE;130;Stratus-TST;;;
10.82.134.0/27;Stratus - test - us-central1;GCPU1;FALSE;130;Stratus-TST;;;
10.249.137.0/24;FSPE-Dev - us-east-1;AWSU1;TRUE;131;GPT-VEE-NONPRD;;;
10.247.60.0/23;FSPE-Dev - us-east-1;AWSU1;TRUE;131;GPT-VEE-NONPRD;;;
10.242.172.0/23;FSPE-Dev - us-east-1;AWSU1;TRUE;131;GPT-VEE-NONPRD;;;
10.247.26.0/24;FPSE-Non-Prod-us-east-1;AWSU1;FALSE;131;GPT-VEE-NONPRD;;;
10.250.26.0/24;GPT-VEE-NONPRD us-east-1;AWSU1;TRUE;131;GPT-VEE-NONPRD;;;
10.240.52.0/23;FPSE-Non-Prod-us-east-1;AWSU1;FALSE;131;GPT-VEE-NONPRD;;;
10.249.204.0/23;FSPE-Dev - us-east-1;AWSU1;TRUE;131;GPT-VEE-NONPRD;;;
10.243.48.0/23;FSPE-Dev - us-east-1;AWSU1;TRUE;131;GPT-VEE-NONPRD;;;
10.249.138.0/23;FSPE-Dev - us-east-1;AWSU1;TRUE;131;GPT-VEE-NONPRD;;;
10.250.28.0/23;GPT-VEE-NONPRD us-east-1;AWSU1;FALSE;131;GPT-VEE-NONPRD;;;
10.250.14.0/23;FSPE-DEV us-east-1;AWSU1;TRUE;131;GPT-VEE-NONPRD;;;
10.249.200.0/23;FSPE-Dev - us-east-1;AWSU1;TRUE;131;GPT-VEE-NONPRD;;;
10.240.49.0/24;FPSE-Prod-us-east-1;AWSU1;TRUE;132;FSPE-PRD;;;
10.247.42.0/23;FSPE-prod - us-east-1;AWSU1;FALSE;132;FSPE-PRD;;;
10.249.202.0/23;FSPE-prod - us-east-1;AWSU1;TRUE;132;FSPE-PRD;;;
10.242.174.0/23;FSPE-prod - us-east-1;AWSU1;TRUE;132;FSPE-PRD;;;
10.240.228.0/23;FPSE-Prod-us-east-1;AWSU1;TRUE;132;FSPE-PRD;;;
10.246.136.0/24;FPSE-Prod-us-east-1;AWSU1;FALSE;132;FSPE-PRD;;;
10.168.32.0/19;A&I  Oregon VPC - Amazon AWS;AWSU4;TRUE;150;SchoolAssessments-PRD;;;
10.168.0.0/19;A&I US East VPC - Amazon AWS;AWSU1;TRUE;150;SchoolAssessments-PRD;;;
10.168.64.0/19;A&I  California VPC - Amazon AWS;AWSU3;FALSE;150;SchoolAssessments-PRD;;;
10.168.96.0/19;A&I Sandbox - Amazon AWS;AWSU1;FALSE;150;SchoolAssessments-PRD;;;
10.246.146.0/23;HED GradeBook_ILP-PRD-us-east-1;AWSU1;FALSE;151;GradeBook_ILP-PRD;;;
10.82.246.0/23;GradeBook_ILP-Production - us-east-1;AWSU1;TRUE;151;GradeBook_ILP-PRD;;;
10.248.128.0/20;GradeBook_ILP-PRD us-east-1;AWSU1;TRUE;151;GradeBook_ILP-PRD;;;
10.251.56.0/21;GradeBook_ILP-PRD us-east-1;AWSU1;TRUE;151;GradeBook_ILP-PRD;;;
10.244.64.0/20;PQS-POC-DEV - eu-west-2;AWSE2;FALSE;152;PQS-POC;;;
10.85.0.0/21;PQS-POC - Development - eu-west-2;AWSE2;FALSE;152;PQS-POC;;;
10.82.248.0/21;PQS - NaaS on-boarding;AWSU1;FALSE;152;PQS-POC;;;
10.83.20.0/23;ATE I&O-DEV-us-east-1;AWSU1;TRUE;153;ATE I&O-DEV;;;
10.253.48.0/20;BitesizePAAS2 - Development - us-east-1;AWSU1;FALSE;154;PAAS2-DEV;;;
10.83.24.0/24;TOP-1160 NaaS Onboarding for Data Orchestration Platform;AWSU1;FALSE;155;DataOrchestration-PRD;;;
10.84.245.0/24;CloudGovernance - Development - eu-west-1;AWSE1;FALSE;156;CloudGov-DEV;;;
10.248.48.0/23;EDW-Global-Common - Production - us-east1;GCPU3;TRUE;157;EDW-Global-PRD;;;
10.250.166.0/24;EDW-Global-Common - Production - us-east1;GCPU3;FALSE;157;EDW-Global-PRD;;;
10.247.115.0/24;Enterprise Data Warehouse Mojo - Production - us-east1;GCPU3;TRUE;157;EDW-Global-PRD;;;
10.240.96.0/20;Edward-Global - Production;GCPU3;TRUE;157;EDW-Global-PRD;;;
10.248.50.0/24;EDW-Global-Common - Production - us-east1;GCPU3;TRUE;157;EDW-Global-PRD;;;
10.83.60.0/23;MyDashboard - Development - us-east-1;AWSU1;FALSE;162;MyDashboard-DEV;;;
10.243.120.0/24;ES data center migration - PRD - us-east-1;AWSU1;TRUE;173;VUE-ES-Root-PRD;;;
10.240.58.0/23;ES data center migration - PRD - us-east-1;AWSU1;TRUE;173;VUE-ES-Root-PRD;;;
10.251.128.0/24;ES data center migration - PRD - us-east-1;AWSU1;FALSE;173;VUE-ES-Root-PRD;;;
10.240.60.0/23;NaaS On-boarding -ES data center migration;AWSU1;TRUE;174;VUE-ES-RSS-PRD;;;
10.251.131.0/24;NaaS On-boarding -ES data center migration;AWSU1;TRUE;174;VUE-ES-RSS-PRD;;;
10.251.129.0/24;NaaS on boarding - ES data center migration;AWSU1;TRUE;175;VUE-ES-Root-DEV;;;
10.240.62.0/23;NaaS on boarding - ES data center migration;AWSU1;TRUE;175;VUE-ES-Root-DEV;;;
10.83.223.0/24;Common-Services - Development - us-central1;GCPU1;TRUE;176;CommonServices-DEV;;;
10.247.158.0/23;Common-Services - Development - us-central1;GCPU1;FALSE;176;CommonServices-DEV;;;
10.250.32.0/21;Common-Services - Development - us-east1;GCPU3;TRUE;176;CommonServices-DEV;;;
10.249.247.0/24;Common-Services - Development - us-east1;GCPU3;TRUE;176;CommonServices-DEV;;;
10.247.164.0/22;Common Services - Development - us-central1;GCPU1;FALSE;176;CommonServices-DEV;;;
10.240.55.0/24;InfoTech Parent - Production - us-east-1;AWSU1;FALSE;177;InfoTech-Parent-PRD;;;
10.247.140.0/24;InfoTech-Parent-PRD - us-east-1;AWSU1;FALSE;177;InfoTech-Parent-PRD;;;
10.83.28.0/22;EDMS - Development - ap-south-1;AWSA5;FALSE;178;EDMS-DEV;;;
10.244.248.0/23;EDMS - Development - eu-west-1;AWSE1;FALSE;178;EDMS-DEV;;;
10.240.240.0/20;EDMS - Development - us-east-1;AWSU1;FALSE;178;EDMS-DEV;;;
10.251.68.0/23;gpt-socket - PRD - us-east-1;AWSU1;TRUE;179;gpt-socket-PRD;;;
10.83.26.0/23;gpt-socket - PRD - us-east-1;AWSU1;TRUE;179;gpt-socket-PRD;;;
10.83.25.0/24;gpt-socket - DEV - us-east-1;AWSU1;TRUE;180;gpt-socket-DEV;;;
10.243.128.0/20;GPT-Socket - Development - us-east-1;AWSU1;TRUE;181;GPT-SOCKET-DEV;;;
10.241.134.0/24;Bitesize - Development - us-east-1;AWSU1;TRUE;181;GPT-SOCKET-DEV;;;
10.240.112.0/23;ciso-certapi- Development - us-east-1;AWSU1;FALSE;182;CertAPI-DEV;;;
10.83.57.0/24;CISO - us-east-2;AWSU2;TRUE;182;CertAPI-DEV;;;
10.84.246.0/23;CISO - Development - eu-west-2;AWSE2;FALSE;182;CertAPI-DEV;;;
10.84.252.0/23;CISO - Production - eu-west-2;AWSE2;FALSE;183;CertAPI-PRD;;;
10.240.114.0/23;ciso-certapi - Production - us-east-1;AWSU1;FALSE;183;CertAPI-PRD;;;
10.83.58.0/23;CISO - Production - us-east-2;AWSU2;FALSE;183;CertAPI-PRD;;;
10.240.118.0/23;ciso-tools-DEV;AWSU1;FALSE;184;SecTools-DEV;;;
10.85.16.0/24;CISO-Tools - Development - eu-west-2;AWSE2;TRUE;184;SecTools-DEV;;;
10.240.123.0/24;Seer Development - us-east-1;AWSU1;FALSE;185;SEER-DEV;janaka.weeraratne@pearson.com;30.05.2023;
10.240.116.0/23;Seer Development - us-east-1;AWSU1;FALSE;185;SEER-DEV;janaka.weeraratne@pearson.com;30.05.2023;
10.240.120.0/23;ciso-tools-PRD;AWSU1;FALSE;186;SecTools-PRD;;;
10.85.17.0/24;CISO-Tools - Production - eu-west-2;AWSE2;TRUE;186;SecTools-PRD;;;
10.240.122.0/24;Seer - Production;AWSU1;FALSE;187;SEER-PRD;janaka.weeraratne@pearson.com;30.05.2023;
10.85.62.0/24;IDAM-PRD - eu-west-1;AWSE1;FALSE;188;IDAM-PRD;;;
10.240.124.0/23;IdAM - Production - us-east-2;AWSU2;FALSE;188;IDAM-PRD;;;
10.241.204.0/23;IdAM - Production - ca-central-1;AWSU5;TRUE;188;IDAM-PRD;;;
10.85.64.0/23;IdAM - Production - eu-west-1;AWSE1;TRUE;188;IDAM-PRD;;;
10.241.178.0/23;IdAM - Production - ca-central-1;AWSU5;TRUE;188;IDAM-PRD;;;
10.243.238.0/24;IDAM-PRD - ca-central-1;AWSU5;FALSE;188;IDAM-PRD;;;
10.87.2.0/23;IdAM - Production - ap-southeast-1;AWSA1;TRUE;188;IDAM-PRD;;;
10.240.33.0/24;IdAM - Production - us-east-1;AWSU1;FALSE;188;IDAM-PRD;;;
10.241.202.0/23;IdAM - Production - us-east-1;AWSU1;TRUE;188;IDAM-PRD;;;
10.86.207.0/24;IDAM-PRD - ap-southeast-1;AWSA1;FALSE;188;IDAM-PRD;;;
10.85.66.0/23;IdAM - Production - eu-west-1;AWSE1;TRUE;188;IDAM-PRD;;;
10.240.94.0/23;IdAM - Production - us-east-1;AWSU1;TRUE;188;IDAM-PRD;;;
10.87.0.0/23;IdAM - Production - ap-southeast-1;AWSA1;TRUE;188;IDAM-PRD;;;
10.85.8.0/21;CIO-TEP-Production;AWSE1;FALSE;189;TEP-PRD;;;
10.240.232.0/21;CIO-TEP-Production;AWSE1;FALSE;189;TEP-PRD;;;
10.244.0.0/21;TEP - Production - eu-west-1;AWSE1;TRUE;189;TEP-PRD;;;
10.87.26.0/24;TEP DCL4 - Development - ap-south-1;AWSA5;TRUE;190;TEP-DCL4-DEV;;;
10.85.72.0/21;TEP-DCL4 - Development - eu-west-1;AWSE1;FALSE;190;TEP-DCL4-DEV;;;
10.244.80.0/20;TEP DCL4 - Development - eu-west-1;AWSE1;FALSE;190;TEP-DCL4-DEV;;;
10.244.16.0/20;TEP DCL4 - Development - eu-west-1;AWSE1;FALSE;190;TEP-DCL4-DEV;;;
10.111.235.0/24;GNS-Services - Development - us-central1;GCPU1;TRUE;191;GNS-Services-DEV;;;
10.244.54.0/23;GNS-Services - Development - eu-west-2;AWSE2;TRUE;191;GNS-Services-DEV;;;
10.244.162.0/23;Network-Services - Development - eu-west-1;AWSE1;TRUE;191;GNS-Services-DEV;;;
10.244.52.0/23;GNS-Services - Development - eu-west-1;AWSE1;TRUE;191;GNS-Services-DEV;;;
10.250.240.0/23;Network-Services - Development - 02 - us-east-1;AWSU1;TRUE;191;GNS-Services-DEV;;;
10.87.40.0/21;ADC-Training - Development - ap-south-1;AWSA5;TRUE;191;GNS-Services-DEV;;;
10.244.164.0/24;PDA - Development - eu-west-2;AWSE2;TRUE;191;GNS-Services-DEV;;;
10.243.32.0/23;Network-Services - Development - us-east-1;AWSU1;TRUE;191;GNS-Services-DEV;;;
10.82.186.0/23;GNS-Services - Development - us-east-1;AWSU1;TRUE;191;GNS-Services-DEV;;;
10.87.32.0/21;CCW-Training - Development - ap-south-1;AWSA5;TRUE;191;GNS-Services-DEV;;;
10.244.208.0/23;Network-Services - Development - 02 - eu-west-1;AWSE1;TRUE;191;GNS-Services-DEV;;;
10.242.167.0/24;Network-Services PDA - Production - us-east-1;AWSU1;FALSE;192;GNS-Services-PRD;;;
10.242.56.0/24;Network-Services DNSaaS - Production - us-east-2;AWSU2;FALSE;192;GNS-Services-PRD;;;
10.111.226.0/23;NAAS Service VPC;AWSE1;TRUE;192;GNS-Services-PRD;;;
10.244.96.0/23;GNS-Services - Production - eu-central-1;AWSE3;FALSE;192;GNS-Services-PRD;;;
10.82.232.0/23;GNS-Services - Production - us-east-1;AWSU1;TRUE;192;GNS-Services-PRD;;;
10.111.224.0/23;NAAS Service VPC;AWSU1;TRUE;192;GNS-Services-PRD;;;
10.87.4.0/23;GNS-Services - Production - ap-southeast-1;AWSA1;TRUE;192;GNS-Services-PRD;;;
10.244.165.0/24;Network-Services - Production - eu-west-2;AWSE1;FALSE;192;GNS-Services-PRD;;;
10.85.162.0/23;GNS-Services - Production - eu-west-1;AWSE1;TRUE;192;GNS-Services-PRD;;;
10.243.28.0/23;GPT-AELP-DEV - us-east-1;AWSU1;TRUE;193;GPT-AELP-DEV;;;
10.243.30.0/23;GPT-AELP-DEV - us-east-1;AWSU1;FALSE;193;GPT-AELP-DEV;;;
10.86.244.0/23;GPT AELP - Development - ap-southeast-2;AWSA2;FALSE;193;GPT-AELP-DEV;;;
10.241.128.0/23;GPT AELP development - us-east1;AWSU1;FALSE;193;GPT-AELP-DEV;;;
10.86.242.0/23;GPT AERO - Development - ap-southeast-2;AWSA1;FALSE;194;GPT-AERO-DEV;;;
10.241.130.0/23;GPT-AERO - Development - us-east-1;AWSU1;FALSE;194;GPT-AERO-DEV;;;
10.86.240.0/23;GPT AERO - Production - ap-southeast-2;AWSA2;FALSE;195;GPT-AERO-PRD;;;
10.241.132.0/23;GPT AERO Production - us-east-1;AWSU1;FALSE;195;GPT-AERO-PRD;;;
10.85.32.0/21;cio-ukquals-staging - eu-west-1;AWSE1;FALSE;196;UKQuals-DEV;;;
10.85.80.0/20;PQS - Staging - eu-west-2;AWSE2;TRUE;196;UKQuals-DEV;;;
10.244.212.0/22;IDAM-Privacy-Development - eu-west-2;AWSE2;FALSE;197;IDAM-Privacy-DEV;;;
10.86.199.0/24;IdAM - PPE - ap-southeast-1;AWSA1;FALSE;197;IDAM-Privacy-DEV;;;
10.250.92.0/22;IDAM-Privacy - Development - us-east-2;AWSU2;FALSE;197;IDAM-Privacy-DEV;;;
10.241.168.0/21;IDAM-Privacy - Development - us-east-1;AWSU1;FALSE;197;IDAM-Privacy-DEV;;;
10.243.235.0/24;IDAM-Privacy-DEV - ca-central-1;AWSU5;TRUE;197;IDAM-Privacy-DEV;;;
10.240.36.0/24;IDAM-Privacy - Development - us-east-1;AWSU1;FALSE;197;IDAM-Privacy-DEV;;;
10.242.184.0/23;IDAM-Privacy-Development--us-east-1;AWSU1;FALSE;197;IDAM-Privacy-DEV;;;
10.86.252.0/22;IDAM-Privacy - Development - ap-southeast-1;AWSA1;FALSE;197;IDAM-Privacy-DEV;;;
10.84.207.0/24;IdAM - PPE - eu-west-1;AWSE1;FALSE;197;IDAM-Privacy-DEV;;;
10.85.52.0/23;IDAM-Privacy - Development - eu-west-1;AWSE1;TRUE;197;IDAM-Privacy-DEV;;;
10.85.58.0/23;IDAM-Privacy - Development - eu-west-1;AWSE1;FALSE;197;IDAM-Privacy-DEV;;;
10.242.120.0/23;IDAM-Privacy-Development--us-east-2;AWSU2;FALSE;197;IDAM-Privacy-DEV;;;
10.241.236.0/23;IDAM-Privacy-DEV-ca-central-1;AWSU5;TRUE;197;IDAM-Privacy-DEV;;;
10.241.160.0/21;IDAM-Privacy - Development - us-east-1;AWSU1;FALSE;197;IDAM-Privacy-DEV;;;
10.85.50.0/23;IDAM-Privacy - Development - eu-west-1;AWSE1;TRUE;197;IDAM-Privacy-DEV;;;
10.85.56.0/23;IDAM-Privacy - Development - eu-west-1;AWSE1;TRUE;197;IDAM-Privacy-DEV;;;
10.241.234.0/23;IDAM-Privacy-DEV-ca-central-1;AWSU5;TRUE;197;IDAM-Privacy-DEV;;;
10.241.138.0/24;IDAM-Privacy - Development - us-east-1;AWSU1;TRUE;197;IDAM-Privacy-DEV;;;
10.85.30.0/23;IDAM-Privacy - Development - eu-west-2;AWSE2;TRUE;197;IDAM-Privacy-DEV;;;
10.87.164.0/22;IDAM-Privacy - Development - ap-northeast-1;AWSA3;FALSE;197;IDAM-Privacy-DEV;;;
10.86.248.0/22;IDAM-Privacy - Development - ap-southeast-1;AWSA1;FALSE;197;IDAM-Privacy-DEV;;;
10.85.48.0/23;IDAM-Privacy - Development - eu-west-1;AWSE1;TRUE;197;IDAM-Privacy-DEV;;;
10.85.54.0/23;IDAM-Privacy - Development - eu-west-1;AWSE1;TRUE;197;IDAM-Privacy-DEV;;;
10.86.14.0/23;IDAM-Privacy - Development - ap-northeast-1;AWSA3;TRUE;197;IDAM-Privacy-DEV;;;
10.244.11.0/24;IDAM-Internal-DEV - eu-west-1;AWSE1;FALSE;198;IDAM-Internal-DEV;;;
10.243.24.0/23;IDAM-Internal-DEV - us-east-1;AWSU1;FALSE;198;IDAM-Internal-DEV;;;
10.243.22.0/24;IDAM-Internal-DEV - us-east-1;AWSU1;FALSE;198;IDAM-Internal-DEV;;;
10.243.21.0/24;IDAM-Internal-DEV - us-east-1;AWSU1;FALSE;198;IDAM-Internal-DEV;;;
10.86.204.0/24;IDAM-Internal-DEV - ap-southeast-1;AWSA1;FALSE;198;IDAM-Internal-DEV;;;
10.244.10.0/24;IDAM-Internal-DEV - eu-west-1;AWSE1;FALSE;198;IDAM-Internal-DEV;;;
10.241.139.0/24;IDAM-Internal - Development - us-east-1;AWSU1;FALSE;198;IDAM-Internal-DEV;;;
10.243.20.0/24;IDAM-Internal-DEV - us-east-1;AWSU1;FALSE;198;IDAM-Internal-DEV;;;
10.86.205.0/24;IDAM-Internal-PRD - ap-southeast-1;AWSA1;FALSE;199; IDAM-Internal-PRD;;;
10.243.26.0/24;IDAM-Internal-PRD - us-east-1;AWSU1;FALSE;199; IDAM-Internal-PRD;;;
10.243.23.0/24;IDAM-Internal-PRD - us-east-1;AWSU1;FALSE;199; IDAM-Internal-PRD;;;
10.244.13.0/24;IDAM-Internal-PRD - eu-west-1;AWSE1;FALSE;199; IDAM-Internal-PRD;;;
10.241.140.0/24;IDAM-Internal - Production - us-east-1;AWSU1;FALSE;199; IDAM-Internal-PRD;;;
10.86.206.0/24;IDAM-Internal-PRD - ap-southeast-1;AWSA1;FALSE;199; IDAM-Internal-PRD;;;
10.244.12.0/24;IDAM-Internal-PRD - eu-west-1;AWSE1;FALSE;199; IDAM-Internal-PRD;;;
10.241.144.0/23;eStyle Development - us-east-1;AWSU1;FALSE;200;ESTYLE-NONPRD;;;
10.250.8.0/22;eStyle-DEV us-east-1;AWSU1;TRUE;200;ESTYLE-NONPRD;;;
10.242.116.0/22;RaaS - Production - us-east-1;AWSU1;TRUE;201;RaaS-PRD;;;
10.241.135.0/24;GPT Mediashare Development - us-east-1;AWSU1;TRUE;202;gpt-mediashare-DEV;;;
10.240.92.0/23;ES - Development - us-east-1;AWSU1;TRUE;203;ES-DEV;;;
10.251.130.0/24;ES - Development - us-east-1;AWSU1;TRUE;203;ES-DEV;;;
10.241.156.0/23;ES - Development - us-east-1;AWSU1;TRUE;203;ES-DEV;;;
10.241.184.0/21;InfoTech Common Services - Production - us-east1;GCPU3;TRUE;204;CommonServices-PRD;;;
10.242.176.0/22;HED-xlachievement-NPROD -- us-east-1;AWSU1;TRUE;205;HED-XLAchievement-DEV;;;
10.243.171.0/24;HED-XLAchievement-DEV - us-east-1;AWSU1;TRUE;205;HED-XLAchievement-DEV;;;
10.82.182.0/23;Adaptive-MMT-DEV - us-east-1;AWSU1;TRUE;205;HED-XLAchievement-DEV;;;
10.241.194.0/24;SREPod3-MasteringPOC-Dev;AWSU1;FALSE;205;HED-XLAchievement-DEV;;;
10.242.122.0/23;HED-XLACHIEVEMENT-PRD -- us-east-1;AWSU1;FALSE;206;HED-XLAchievement-PRD;;;
10.82.184.0/23;HED-XLACHIEVEMENT-PRD -- us-east-1;AWSU1;TRUE;206;HED-XLAchievement-PRD;;;
10.241.180.0/23;GPT-HIKEM - Development - us-east-1;AWSU1;FALSE;207;GPT-HIKEM-DEV;;;
10.86.6.0/23;Coronavirus Business Continuity VDI - AP-southeast-1;AWSA1;FALSE;208;COVID19-BIZ-COT-PRD;;;
10.244.8.0/23;Coronavirus Business Continuity VDI -eu-west-1;AWSE1;FALSE;208;COVID19-BIZ-COT-PRD;;;
10.242.126.0/23;I&O - Coronavirus Business Continuity VDI -- us-east-1;AWSU1;FALSE;208;COVID19-BIZ-COT-PRD;;;
10.241.195.0/24;CISO-CSR-DEV;AWSU1;FALSE;209;CSR-DEV;;;
10.85.42.0/24;CRS-DEV - Development - eu-west-2;AWSE2;FALSE;209;CSR-DEV;;;
10.85.27.0/24;CSR-PRD - Production - eu-west-2;AWSE2;FALSE;210;CSR-PRD;;;
10.241.196.0/24;CISO-CSR-PROD;AWSU1;FALSE;210;CSR-PRD;;;
10.241.198.0/23;ACM - Production - Central US;AZRU4;TRUE;211;ACM-PRD;;;
10.241.200.0/23;ACM - Development - Central US;AZRU4;TRUE;212;ACM-DEV;;;
10.85.40.0/23;TEP - Bunker - eu-west-2;AWSE2;FALSE;213;TEP-BKR;;;
10.242.180.0/22;cio-gps-nonprod - us-east-1;AWSU1;FALSE;214;GPS-DEV;;;
10.85.28.0/23;techops-ciso-datalake-eu-west-1;AWSE1;TRUE;215;CISO-datalake-DEV;;;
10.242.22.0/23;gpt-lif-prd - us-east-1;AWSU1;FALSE;216;gpt-lif-PRD;;;
10.241.208.0/23;gpt-lif-PRD-us-east-1;AWSU1;TRUE;216;gpt-lif-PRD;;;
10.242.28.0/23;gpt-lif-Sandbox-DEV - us-east-1;AWSU1;TRUE;217;LIF-DEV;;;
10.241.210.0/23;gpt-lif-Sanbox-DEV-us-east-1;AWSU1;FALSE;217;LIF-DEV;;;
10.242.20.0/23;gpt-lif-dev - us-east-1;AWSU1;FALSE;218;gpt-lif-DEV;;;
10.241.216.0/22;gpt-lif-DEV-us-east-1;AWSU1;TRUE;218;gpt-lif-DEV;;;
10.242.38.0/23;gpt-lif-dev-qa - us-east-1;AWSU1;FALSE;218;gpt-lif-DEV;;;
10.241.212.0/24;gpt-lif-DEV-us-east-1;AWSU1;TRUE;218;gpt-lif-DEV;;;
10.249.132.0/22;gpt-lif-dev-stg - us-east-1;AWSU1;TRUE;218;gpt-lif-DEV;;;
10.242.30.0/23;gpt-lif-dev - us-east-1;AWSU1;FALSE;218;gpt-lif-DEV;;;
10.248.228.0/22;None;AWSU1;TRUE;218;gpt-lif-DEV;;;
10.242.36.0/23;gpt-lif-dev-stg - us-east-1;AWSU1;FALSE;218;gpt-lif-DEV;;;
10.242.128.0/21;gpt-pegasus-prod - us-east-1;AWSU1;FALSE;219;GPT-Pegasus-PRD;jeremy.dieffenbacher@pearson.com;31.05.2023;
10.243.202.0/23;GPT-Baloo-PRD;AWSU1;TRUE;219;GPT-Pegasus-PRD;;;
10.246.112.0/21;HED ITTools - Production - us-east-1;AWSU1;TRUE;219;GPT-Pegasus-PRD;;;
10.242.100.0/22;gpt-pegasus-nonprod - us-east-1;AWSU1;FALSE;220;GPT-Baloo-DEV;jeremy.dieffenbacher@pearson.com;31.05.2023;
10.246.176.0/22;HED ITTools - nonprod-stg- us-east-1;AWSU1;TRUE;220;GPT-Baloo-DEV;;;
10.246.244.0/22;HED ITTools - nonprod-qaint- us-east-1;AWSU1;TRUE;220;GPT-Baloo-DEV;;;
10.247.242.0/24;HED ITTools - Development - us-east-1;AWSU1;TRUE;220;GPT-Baloo-DEV;;;
